file,release,year,month,variable,label
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC10_CONWR,C10-Overseas Filipino Indicator
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC11A_ARRANGEMENT,C11A - Working Arrangement
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC11_WORK,C11-Work Indicator
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC12A_PROVMUN,"C12A - Location of Work (Province, Municipality)"
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC12_JOB,C12-Job Indicator
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC14_PROCC,C14-Primary Occupation
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC16_PKB,C16-Kind of Business (Primary Occupation)
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC17_NATEM,C17-Nature of Employment (Primary Occupation)
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC18_PNWHRS,C18-Normal Working Hours per Day
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC19_PHOURS,C19-Total Number of Hours Worked during the past week
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC20_PWMORE,C20-Want More Hours of Work
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC21_PLADDW,C21-Look for Additional Work
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC22_PFWRK,C22-First Time to Work
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC23_PCLASS,C23-Class of Worker (Primary Occupation)
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC24_PBASIS,C24-Basis of Payment (Primary Occupation)
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC25_PBASIC,C25-Basic Pay per Day (Primary Occupation)
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC26_OJOB,C26-Other Job Indicator
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC27_NJOBS,C27-Number of Jobs during the past week
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC28_THOURS,C28-Total Hours Worked for all Jobs
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC29_WWM48H,C29-Reasons for Working More than 48 Hours during the past week
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC30_LOOKW,C30-Looked for Work or Tried to Establish Business during the past week
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC31_FLWRK,C31-First Time to Look for Work
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC32_JOBSM,C32-Job Search Method
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC33_WEEKS,C33-Number of Weeks Spent in Looking for Work
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC34_WYNOT,C34-Reason for not Looking for Work
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC35_LTLOOKW,C35-When Last Looked for Work
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC36_AVAIL,C36-Available for Work
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC37_WILLING,C37-Willingness to take up work during the past week or withing two weeks
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC38_PREVJOB,C38-Previous Job Indicator
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC39_MONTH,C39 - Last worked (Month)
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC39_YEAR,C39 - Last worked (Year)
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC41_POCC,C41- Previous Occupation
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFC43_QKB,C43-Kind of Business (past quarter)
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFHHNUM,Household Unique Sequential Number
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFHHSIZE,Household Size
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFNEWEMPSTAT,"New Employment Criteria (jul 05, 2005)"
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFPSU,Psu Number
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFPWGTPRV,Final Weight Based on Projection
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFREG,Region
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFRPL,Replicate
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFSVYMO,Survey Month
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFSVYYR,Survey Year
2022-07JUL.xlsx,2022-07JUL,2022,7,PUFURB2015,2015Urban-RuralFIES
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC01_LNO,C101-Line Number
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC03_REL,C03-Relationship to Household Head
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC04_SEX,C04-Sex
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC05_AGE,C05-Age as of Last Birthday
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC06_MSTAT,C06-Marital Status
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC07_GRADE,C07-Highest Grade Completed
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC08_CONWR,C08-Overseas Filipino Indicator
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC09A_WORK,C09A-Work Indicator
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC09_WORK,C09-Work Indicator
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC10_JOB,C10-Job Indicator
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC11A_PROVMUN,"C11 - Location of Work (Province, Municipality)"
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC13_PROCC,C13-Major Occupation Group
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC15_PKB,C15-Major Industry Group
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC16_NATEM,C16-Nature of Employment (Primary Occupation)
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC17_PNWHRS,C17-Normal Working Hours per Day
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC18_PHOURS,C18-Total Number of Hours Worked during the past week
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC19_PWMORE,C19-Want More Hours of Work
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC20B_FTWORK,C20B - First time to do any work
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC20_PLADDW,C20-Look for Additional Work
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC21_PCLASS,C21-Class of Worker (Primary Occupation)
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC22_OJOB,C22-Other Job Indicator
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC23_THOURS,C23-Total Hours Worked for all Jobs
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC24_WWM48H,C24-Reasons for Working More than 48 Hours during the past week
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC25B_FTWORK,C25B - First time to look for work
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC25_LOOKW,C25-Looked for Work or Tried to Establish Business during the past week
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC26_WYNOT,C26-Reason for not Looking for Work
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC27_AVAIL,C27-Available for Work
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC28_PREVJOB,C28-Previous Job Indicator
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC29_MONTH,C29 - Last worked (Month)
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC29_YEAR,C29 - Last worked (Year)
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC31_POCC,C31-Previous Occupation
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFC33_QKB,C33-Kind of Business (past quarter)
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFHHNUM,Household Unique Sequential Number
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFHHSIZE,Household Size
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFNEWEMPSTAT,"New Employment Criteria (jul 05, 2005)"
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFPSU,Psu Number
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFPWGTPRV,Final Weight Based on Projection
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFREG,Region
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFRPL,Replicate
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFSVYMO,Survey Month
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFSVYYR,Survey Year
2022-08AUG.xlsx,2022-08AUG,2022,8,PUFURB2015,2015Urban-RuralFIES
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC01_LNO,C101-Line Number
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC03_REL,C03-Relationship to Household Head
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC04_SEX,C04-Sex
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC05_AGE,C05-Age as of Last Birthday
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC06_MSTAT,C06-Marital Status
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC07_GRADE,C07-Highest Grade Completed
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC08_CURSCH,C08-Currently Attending School
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC09A_NFORMAL,C09a - Currently Attending Non-formal Training for Skills Development
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC09_GRADTECH,C09-Graduate of technical/vocational course
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC10_CONWR,C10-Overseas Filipino Indicator
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC11A_ARRANGEMENT,C11A - Working Arrangement
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC11_WORK,C11-Work Indicator
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC12A_PROVMUN,"C12A - Location of Work (Province, Municipality)"
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC12_JOB,C12-Job Indicator
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC14_PROCC,C14-Primary Occupation
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC16_PKB,C16-Kind of Business (Primary Occupation)
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC17_NATEM,C17-Nature of Employment (Primary Occupation)
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC18_PNWHRS,C18-Normal Working Hours per Day
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC19_PHOURS,C19-Total Number of Hours Worked during the past week
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC20_PWMORE,C20-Want More Hours of Work
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC21_PLADDW,C21-Look for Additional Work
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC22_PFWRK,C22-First Time to Work
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC23_PCLASS,C23-Class of Worker (Primary Occupation)
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC24_PBASIS,C24-Basis of Payment (Primary Occupation)
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC25_PBASIC,C25-Basic Pay per Day (Primary Occupation)
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC26_OJOB,C26-Other Job Indicator
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC27_NJOBS,C27-Number of Jobs during the past week
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC28_THOURS,C28-Total Hours Worked for all Jobs
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC29_WWM48H,C29-Reasons for Working More than 48 Hours during the past week
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC30_LOOKW,C30-Looked for Work or Tried to Establish Business during the past week
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC31_FLWRK,C31-First Time to Look for Work
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC32_JOBSM,C32-Job Search Method
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC33_WEEKS,C33-Number of Weeks Spent in Looking for Work
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC34_WYNOT,C34-Reason for not Looking for Work
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC35_LTLOOKW,C35-When Last Looked for Work
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC36_AVAIL,C36-Available for Work
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC37_WILLING,C37-Willingness to take up work during the past week or withing two weeks
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC38_PREVJOB,C38-Previous Job Indicator
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC39_MONTH,C39 - Last worked (Month)
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC39_YEAR,C39 - Last worked (Year)
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC41_POCC,C41- Previous Occupation
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFC43_QKB,C43-Kind of Business (past quarter)
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFHHNUM,Household Unique Sequential Number
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFHHSIZE,Household Size
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFNEWEMPSTAT,"New Employment Criteria (jul 05, 2005)"
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFPSU,Psu Number
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFPWGTPRV,Final Weight Based on Projection
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFREG,Region
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFRPL,Replicate
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFSVYMO,Survey Month
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFSVYYR,Survey Year
2022-10OCT.xlsx,2022-10OCT,2022,10,PUFURB2015,2015Urban-RuralFIES
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC01_LNO,C101-Line Number
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC03_REL,C03-Relationship to Household Head
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC04_SEX,C04-Sex
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC05_AGE,C05-Age as of Last Birthday
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC06_MSTAT,C06-Marital Status
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC07_GRADE,C07-Highest Grade Completed
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC08_CONWR,C08-Overseas Filipino Indicator
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC09A_WORK,C09A-Work Indicator
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC09_WORK,C09-Work Indicator
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC10_JOB,C10-Job Indicator
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC11A_PROVMUN,"C11 - Location of Work (Province, Municipality)"
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC13_PROCC,C13-Major Occupation Group
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC15_PKB,C15-Major Industry Group
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC16_NATEM,C16-Nature of Employment (Primary Occupation)
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC17_PNWHRS,C17-Normal Working Hours per Day
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC18_PHOURS,C18-Total Number of Hours Worked during the past week
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC19_PWMORE,C19-Want More Hours of Work
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC20B_FTWORK,C20B - First time to do any work
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC20_PLADDW,C20-Look for Additional Work
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC21_PCLASS,C21-Class of Worker (Primary Occupation)
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC22_OJOB,C22-Other Job Indicator
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC23_THOURS,C23-Total Hours Worked for all Jobs
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC24_WWM48H,C24-Reasons for Working More than 48 Hours during the past week
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC25B_FTWORK,C25B - First time to look for work
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC25_LOOKW,C25-Looked for Work or Tried to Establish Business during the past week
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC26_WYNOT,C26-Reason for not Looking for Work
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC27_AVAIL,C27-Available for Work
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC28_PREVJOB,C28-Previous Job Indicator
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC29_MONTH,C29 - Last worked (Month)
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC29_YEAR,C29 - Last worked (Year)
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC31_POCC,C31-Previous Occupation
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFC33_QKB,C33-Kind of Business (past quarter)
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFHHNUM,Household Unique Sequential Number
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFHHSIZE,Household Size
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFNEWEMPSTAT,"New Employment Criteria (jul 05, 2005)"
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFPSU,Psu Number
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFPWGTPRV,Final Weight Based on Projection
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFREG,Region
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFRPL,Replicate
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFSVYMO,Survey Month
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFSVYYR,Survey Year
2022-11NOV.xlsx,2022-11NOV,2022,11,PUFURB2015,2015Urban-RuralFIES
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC01_LNO,C101-Line Number
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC03_REL,C03-Relationship to Household Head
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC04_SEX,C04-Sex
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC05_AGE,C05-Age as of Last Birthday
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC06_MSTAT,C06-Marital Status
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC07_GRADE,C07-Highest Grade Completed
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC08_CONWR,C08-Overseas Filipino Indicator
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC09A_WORK,C09A-Work Indicator
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC09_WORK,C09-Work Indicator
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC10_JOB,C10-Job Indicator
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC11A_PROVMUN,"C11 - Location of Work (Province, Municipality)"
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC13_PROCC,C13-Major Occupation Group
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC15_PKB,C15-Major Industry Group
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC16_NATEM,C16-Nature of Employment (Primary Occupation)
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC17_PNWHRS,C17-Normal Working Hours per Day
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC18_PHOURS,C18-Total Number of Hours Worked during the past week
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC19_PWMORE,C19-Want More Hours of Work
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC20B_FTWORK,C20B - First time to do any work
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC20_PLADDW,C20-Look for Additional Work
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC21_PCLASS,C21-Class of Worker (Primary Occupation)
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC22_OJOB,C22-Other Job Indicator
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC23_THOURS,C23-Total Hours Worked for all Jobs
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC24_WWM48H,C24-Reasons for Working More than 48 Hours during the past week
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC25B_FTWORK,C25B - First time to look for work
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC25_LOOKW,C25-Looked for Work or Tried to Establish Business during the past week
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC26_WYNOT,C26-Reason for not Looking for Work
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC27_AVAIL,C27-Available for Work
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC28_PREVJOB,C28-Previous Job Indicator
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC29_MONTH,C29 - Last worked (Month)
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC29_YEAR,C29 - Last worked (Year)
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC31_POCC,C31-Previous Occupation
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFC33_QKB,C33-Kind of Business (past quarter)
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFHHNUM,Household Unique Sequential Number
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFHHSIZE,Household Size
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFNEWEMPSTAT,"New Employment Criteria (jul 05, 2005)"
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFPSU,Psu Number
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFPWGTPRV,Final Weight Based on Projection
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFREG,Region
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFRPL,Replicate
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFSVYMO,Survey Month
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFSVYYR,Survey Year
2022-12DEC.xlsx,2022-12DEC,2022,12,PUFURB2015,2015Urban-RuralFIES
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC01_LNO,C101-Line Number
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC03_REL,C03-Relationship to Household Head
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC04_SEX,C04-Sex
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC05_AGE,C05-Age as of Last Birthday
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC06_MSTAT,C06-Marital Status
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC07_GRADE,C07-Highest Grade Completed
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC08_CURSCH,C08-Currently Attending School
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC09A_NFORMAL,C09a - Currently Attending Non-formal Training for Skills Development
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC09_GRADTECH,C09-Graduate of technical/vocational course
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC10_CONWR,C10-Overseas Filipino Indicator
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC11A_ARRANGEMENT,C11A - Working Arrangement
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC11_WORK,C11-Work Indicator
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC12A_PROVMUN,"C12A - Location of Work (Province, Municipality)"
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC12_JOB,C12-Job Indicator
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC14_PROCC,C14-Primary Occupation
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC16_PKB,C16-Kind of Business (Primary Occupation)
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC17_NATEM,C17-Nature of Employment (Primary Occupation)
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC18_PNWHRS,C18-Normal Working Hours per Day
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC19_PHOURS,C19-Total Number of Hours Worked during the past week
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC20_PWMORE,C20-Want More Hours of Work
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC21_PLADDW,C21-Look for Additional Work
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC22_PFWRK,C22-First Time to Work
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC23_PCLASS,C23-Class of Worker (Primary Occupation)
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC24_PBASIS,C24-Basis of Payment (Primary Occupation)
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC25_PBASIC,C25-Basic Pay per Day (Primary Occupation)
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC26_OJOB,C26-Other Job Indicator
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC27_NJOBS,C27-Number of Jobs during the past week
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC28_THOURS,C28-Total Hours Worked for all Jobs
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC29_WWM48H,C29-Reasons for Working More than 48 Hours during the past week
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC30_LOOKW,C30-Looked for Work or Tried to Establish Business during the past week
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC31_FLWRK,C31-First Time to Look for Work
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC32_JOBSM,C32-Job Search Method
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC33_WEEKS,C33-Number of Weeks Spent in Looking for Work
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC34_WYNOT,C34-Reason for not Looking for Work
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC35_LTLOOKW,C35-When Last Looked for Work
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC36_AVAIL,C36-Available for Work
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC37_WILLING,C37-Willingness to take up work during the past week or withing two weeks
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC38_PREVJOB,C38-Previous Job Indicator
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC39_MONTH,C39 - Last worked (Month)
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC39_YEAR,C39 - Last worked (Year)
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC41_POCC,C41- Previous Occupation
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFC43_QKB,C43-Kind of Business (past quarter)
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFHHNUM,Household Unique Sequential Number
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFHHSIZE,Household Size
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFNEWEMPSTAT,"New Employment Criteria (jul 05, 2005)"
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFPSU,Psu Number
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFPWGTPRV,Final Weight Based on Projection
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFREG,Region
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFRPL,Replicate
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFSVYMO,Survey Month
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFSVYYR,Survey Year
2023-01JAN.xlsx,2023-01JAN,2023,1,PUFURB2015,2015Urban-RuralFIES
2023-02FEB.xlsx,2023-02FEB,2023,2,PUFC01_LNO,C101-Line Number
2023-02FEB.xlsx,2023-02FEB,2023,2,PUFC03_REL,C03-Relationship to Household Head
2023-02FEB.xlsx,2023-02FEB,2023,2,PUFC04_SEX,C04-Sex
2023-02FEB.xlsx,2023-02FEB,2023,2,PUFC05_AGE,C05-Age as of Last Birthday
2023-02FEB.xlsx,2023-02FEB,2023,2,PUFC06_MSTAT,C06-Marital Status
